status,card_present_flag,bpay_biller_code,account,currency,long_lat,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement,month,day
posted,,0,ACC-3881031190,AUD,149.19 -21.15,PAY/SALARY,,0.0,Richard,3797.09,2018-08-23,M,37,,,2018-08-23 16:00:00+00:00,916.75,4d0594f8badd47a7ac9038c3c4afea9e,Australia,CUS-3201519139,,credit,8,23
posted,,0,ACC-154431271,AUD,153.09 -27.48,PAY/SALARY,,0.0,Lori,2187.72,2018-08-23,F,18,,,2018-08-23 17:00:00+00:00,1537.68,adf7a47ca709400d97842b12cc43c2a7,Australia,CUS-3702001629,,credit,8,23
posted,,0,ACC-3941181087,AUD,115.79 -31.94,PAY/SALARY,,0.0,Paul,5543.03,2018-08-23,M,25,,,2018-08-23 17:00:00+00:00,2687.85,ca45bac0e4fd42f484fc028aa9b650b1,Australia,CUS-3989008654,,credit,8,23
posted,,0,ACC-211792489,AUD,138.63 -34.93,PAY/SALARY,,0.0,Jacqueline,6731.99,2018-08-23,F,30,,,2018-08-23 17:00:00+00:00,4910.9,2b4ecc820d834f6ea016b40abbfbfde5,Australia,CUS-497688347,,credit,8,23
posted,,0,ACC-53508546,AUD,150.62 -33.76,PAY/SALARY,,0.0,Kimberly,2597.23,2018-08-23,F,35,,,2018-08-23 17:00:00+00:00,725.32,bf0e58900aa941dfa67b68c8daf57098,Australia,CUS-72755508,,credit,8,23
posted,,0,ACC-38923874,AUD,151.27 -33.90,PAY/SALARY,,0.0,Ryan,34933.29,2018-08-24,M,38,,,2018-08-24 11:00:00+00:00,1880.95,ba985872615a444e8b30d1b07552e6da,Australia,CUS-3249305314,,credit,8,24
posted,,0,ACC-3689607373,AUD,115.79 -31.79,PAY/SALARY,,0.0,Virginia,4567.32,2018-08-24,F,20,,,2018-08-24 12:00:00+00:00,1138.79,cd61bab5a5684ab694b6c763c7b96a4c,Australia,CUS-127297539,,credit,8,24
posted,,0,ACC-2890243754,AUD,153.32 -27.93,PAY/SALARY,,0.0,Joseph,2632.57,2018-08-24,M,37,,,2018-08-24 12:00:00+00:00,917.45,398751777db14965971e2370b998c715,Australia,CUS-2695611575,,credit,8,24
posted,,0,ACC-559365433,AUD,147.31 -42.88,PAY/SALARY,,0.0,Mary,1840.66,2018-08-24,F,64,,,2018-08-24 13:00:00+00:00,576.0,dc9750fd810e494bb80f9323b417bea1,Australia,CUS-1654129794,,credit,8,24
posted,,0,ACC-3481401842,AUD,115.74 -31.72,PAY/SALARY,,0.0,Tiffany,3354.01,2018-08-24,F,25,,,2018-08-24 13:00:00+00:00,1225.33,c45812e07135447e9d6ff06bf29fe9b5,Australia,CUS-1669695324,,credit,8,24
posted,,0,ACC-2528867619,AUD,138.58 -34.96,PAY/SALARY,,0.0,Abigail,6711.74,2018-08-24,F,40,,,2018-08-24 13:00:00+00:00,1946.57,fb732c8fc3904949a1d7a5103195cd52,Australia,CUS-2505971401,,credit,8,24
posted,,0,ACC-2153562714,AUD,116.00 -31.88,PAY/SALARY,,0.0,Linda,3992.78,2018-08-24,F,24,,,2018-08-24 14:00:00+00:00,3712.56,13d1b673d560462aa9b879f6b3730e39,Australia,CUS-423725039,,credit,8,24
posted,,0,ACC-574997646,AUD,150.79 -33.64,PAY/SALARY,,0.0,Mackenzie,3333.39,2018-08-24,F,18,,,2018-08-24 14:00:00+00:00,1952.29,8825f1d53e994088907801792ebabcc3,Australia,CUS-586638664,,credit,8,24
posted,,0,ACC-1890605467,AUD,143.88 -37.66,PAY/SALARY,,0.0,Alexander,11860.25,2018-08-24,M,38,,,2018-08-24 15:00:00+00:00,3649.51,0f70c817266045b7b85bba25d71b59e2,Australia,CUS-1478398256,,credit,8,24
posted,,0,ACC-90814749,AUD,151.68 -32.98,PAY/SALARY,,0.0,Christopher,9905.8,2018-08-24,M,35,,,2018-08-24 15:00:00+00:00,2308.67,90769ac836244a65b66c505bcf9e7f56,Australia,CUS-1896554896,,credit,8,24
posted,,0,ACC-80388494,AUD,144.97 -37.42,PAY/SALARY,,0.0,Dustin,4170.52,2018-08-24,M,28,,,2018-08-24 16:00:00+00:00,1916.51,65772072c5954b5ca69edb12b50a680c,Australia,CUS-1140341822,,credit,8,24
posted,,0,ACC-964839203,AUD,146.92 -36.07,PAY/SALARY,,0.0,Michael,33041.53,2018-08-24,M,21,,,2018-08-24 16:00:00+00:00,1560.2,68d429597e73430d8af03ca43ee5c4be,Australia,CUS-2059096722,,credit,8,24
posted,,0,ACC-1344825761,AUD,151.09 -33.91,PAY/SALARY,,0.0,Sarah,17950.18,2018-08-24,F,46,,,2018-08-24 17:00:00+00:00,2470.45,8d6121bf7a874ddf83113b91ea357311,Australia,CUS-1499065773,,credit,8,24
posted,,0,ACC-2014856841,AUD,144.99 -37.90,PAY/SALARY,,0.0,Patrick,262153.86,2018-08-24,M,46,,,2018-08-24 17:00:00+00:00,2179.96,e4f1c2edf241411590bf599ff865f9ed,Australia,CUS-2370108457,,credit,8,24
posted,,0,ACC-3317636250,AUD,153.02 -27.66,PAY/SALARY,,0.0,Kenneth,9463.94,2018-08-24,M,35,,,2018-08-24 17:00:00+00:00,2544.76,f9057f5292ba418688af457c825e7a5b,Australia,CUS-2738291516,,credit,8,24
posted,,0,ACC-3233697971,AUD,151.04 -33.77,PAY/SALARY,,0.0,Robin,5719.06,2018-08-27,F,34,,,2018-08-27 11:00:00+00:00,1711.39,d0bd54391d674aa4846c422e559b10fe,Australia,CUS-1147642491,,credit,8,27
posted,,0,ACC-1037050564,AUD,153.10 -27.66,PAY/SALARY,,0.0,Rhonda,3060.28,2018-08-27,F,40,,,2018-08-27 11:00:00+00:00,892.09,a11ace33fe2b484e9e512ca45516aeb7,Australia,CUS-1614226872,,credit,8,27
posted,,0,ACC-2265520058,AUD,151.27 -33.85,PAY/SALARY,,0.0,Catherine,3414.87,2018-08-27,F,26,,,2018-08-27 11:00:00+00:00,1843.14,5c7f6ca760f64bf3b1ff5ad8cc335aac,Australia,CUS-331942311,,credit,8,27
posted,,0,ACC-4274272854,AUD,145.23 -37.86,PAY/SALARY,,0.0,Timothy,5310.91,2018-08-27,M,20,,,2018-08-27 12:00:00+00:00,1640.83,4a29660bd57f496b99a6f11e04847d81,Australia,CUS-2484453271,,credit,8,27
posted,,0,ACC-1438600314,AUD,138.69 -34.84,PAY/SALARY,,0.0,Maria,4298.18,2018-08-27,F,35,,,2018-08-27 12:00:00+00:00,862.95,0b26864f22aa4c569ee5573dd1255109,Australia,CUS-2650223890,,credit,8,27
posted,,0,ACC-2681137560,AUD,151.11 -33.99,PAY/SALARY,,0.0,Nathaniel,5409.34,2018-08-27,M,31,,,2018-08-27 13:00:00+00:00,2886.52,73ef29ee367b4c05b617f58f6353a2fa,Australia,CUS-2083971310,,credit,8,27
posted,,0,ACC-1496451953,AUD,145.16 -37.84,PAY/SALARY,,0.0,Ricky,8607.25,2018-08-27,M,43,,,2018-08-27 13:00:00+00:00,2588.01,e9e2dcd6b8ef414a8d261e16681dc1ef,Australia,CUS-3142625864,,credit,8,27
posted,,0,ACC-2173390920,AUD,144.71 -37.58,PAY/SALARY,,0.0,Luis,4442.86,2018-08-27,M,27,,,2018-08-27 13:00:00+00:00,1396.23,30dc7e2c5fe3402cbabae3a2ff345c4b,Australia,CUS-3180318393,,credit,8,27
posted,,0,ACC-2615038700,AUD,145.35 -38.03,PAY/SALARY,,0.0,Emily,30444.74,2018-08-27,F,43,,,2018-08-27 13:00:00+00:00,664.43,893d00e5033142b589415b709cdeca63,Australia,CUS-3255104878,,credit,8,27
posted,,0,ACC-4258502723,AUD,145.45 -37.74,PAY/SALARY,,0.0,Kimberly,2587.71,2018-08-27,F,24,,,2018-08-27 13:00:00+00:00,1059.84,27fbe4564a494fe7ab4786443a846b9e,Australia,CUS-3378712515,,credit,8,27
posted,,0,ACC-2249586092,AUD,115.98 -32.07,PAY/SALARY,,0.0,Edward,6609.23,2018-08-27,M,19,,,2018-08-27 13:00:00+00:00,990.55,44613cb105574badb087c9c46ade4b6e,Australia,CUS-443776336,,credit,8,27
posted,,0,ACC-602667573,AUD,151.23 -33.96,PAY/SALARY,,0.0,Michael,7125.16,2018-08-27,M,40,,,2018-08-27 14:00:00+00:00,2280.36,ae85daf2579d45328aaf698745c219a5,Australia,CUS-2031327464,,credit,8,27
posted,,0,ACC-3021093232,AUD,149.83 -29.47,PAY/SALARY,,0.0,Melissa,5188.27,2018-08-27,F,30,,,2018-08-27 14:00:00+00:00,1636.72,4c19fac9a3f44246ba225945bbabcdf2,Australia,CUS-55310383,,credit,8,27
posted,,0,ACC-847145727,AUD,115.90 -31.92,PAY/SALARY,,0.0,Michael,55207.57,2018-08-27,M,19,,,2018-08-27 17:00:00+00:00,2854.74,26e99cb71f874ae68d0933cade64f2c6,Australia,CUS-1609060617,,credit,8,27
posted,,0,ACC-3827517394,AUD,151.12 -33.89,PAY/SALARY,,0.0,Craig,36576.93,2018-08-27,M,28,,,2018-08-27 17:00:00+00:00,4054.77,54189e4ab38a4b54922c6f96caac2dd8,Australia,CUS-2663907001,,credit,8,27
posted,,0,ACC-2231965366,AUD,144.96 -37.84,PAY/SALARY,,0.0,Linda,10258.01,2018-08-28,F,35,,,2018-08-28 12:00:00+00:00,2443.24,9df11efb513f4b24a0af57a0902ab4b0,Australia,CUS-2155701614,,credit,8,28
posted,,0,ACC-1334819143,AUD,145.13 -37.70,PAY/SALARY,,0.0,Christopher,60739.04,2018-08-28,M,33,,,2018-08-28 12:00:00+00:00,2718.51,3e28c68b797b41ce9c660c7e2dfc514d,Australia,CUS-3117610635,,credit,8,28
posted,,0,ACC-1443681913,AUD,150.92 -33.77,PAY/SALARY,,0.0,Ryan,3183.94,2018-08-28,M,31,,,2018-08-28 13:00:00+00:00,996.24,b8814521a4c94a1ebdc77ca1181ecf4a,Australia,CUS-3129499595,,credit,8,28
posted,,0,ACC-1998563091,AUD,149.03 -35.25,PAY/SALARY,,0.0,David,16233.77,2018-08-28,M,42,,,2018-08-28 13:00:00+00:00,1757.81,333624a8128f4b0099588c437db7d159,Australia,CUS-3395687666,,credit,8,28
posted,,0,ACC-2305712452,AUD,138.61 -34.89,PAY/SALARY,,0.0,Debra,2646.08,2018-08-28,F,18,,,2018-08-28 14:00:00+00:00,761.33,6d211c321d064654815546ffaa9ea24b,Australia,CUS-1842679196,,credit,8,28
posted,,0,ACC-1990648130,AUD,114.62 -28.80,PAY/SALARY,,0.0,Kaitlyn,3139.2,2018-08-28,F,21,,,2018-08-28 14:00:00+00:00,1037.07,41e48fca189b46b78001e98a8a74d11c,Australia,CUS-809013380,,credit,8,28
posted,,0,ACC-2828321672,AUD,153.03 -27.51,PAY/SALARY,,0.0,Stephanie,2099.14,2018-08-28,F,53,,,2018-08-28 16:00:00+00:00,970.47,9bcd1945ef0a43b5a59d0ba2cf2ee4df,Australia,CUS-1005756958,,credit,8,28
posted,,0,ACC-1222300524,AUD,151.23 -33.94,PAY/SALARY,,0.0,Michael,2279.63,2018-08-28,M,38,,,2018-08-28 17:00:00+00:00,1002.13,c313c9506ec44e8e80ca038c42b45d5f,Australia,CUS-2142601169,,credit,8,28
posted,,0,ACC-1652235822,AUD,144.89 -37.81,PAY/SALARY,,0.0,Renee,21123.41,2018-08-28,F,38,,,2018-08-28 17:00:00+00:00,1541.12,af89d0bb05734fa6b769366d20a97dd0,Australia,CUS-2206365095,,credit,8,28
posted,,0,ACC-3771436525,AUD,145.04 -37.92,PAY/SALARY,,0.0,Derek,2574.74,2018-08-28,M,20,,,2018-08-28 17:00:00+00:00,1099.7,ccbfb0d5b5d243788a4ef04cee5732f9,Australia,CUS-3325710106,,credit,8,28
posted,,0,ACC-3954677887,AUD,115.72 -32.28,PAY/SALARY,,0.0,Ruth,4072.15,2018-08-28,F,47,,,2018-08-28 17:00:00+00:00,1272.47,178890e03a594b6db9491a2783219a4d,Australia,CUS-3716701010,,credit,8,28
posted,,0,ACC-2897221629,AUD,150.90 -34.37,PAY/SALARY,,0.0,Scott,3019.32,2018-08-28,M,23,,,2018-08-28 17:00:00+00:00,982.71,ae01a5673cc34af48976d51d037f6d2b,Australia,CUS-511326734,,credit,8,28
posted,,0,ACC-588564840,AUD,151.27 -33.76,PAY/SALARY,,0.0,Isaiah,13030.74,2018-08-29,M,23,,,2018-08-29 11:00:00+00:00,3903.95,0d496e23bf2d461eb3ac886c1a16f3b4,Australia,CUS-1462656821,,credit,8,29
posted,,0,ACC-1650504218,AUD,145.01 -37.93,PAY/SALARY,,0.0,Marissa,7208.0,2018-08-29,F,23,,,2018-08-29 12:00:00+00:00,1626.48,1fefa57cc7474050ba48a830eb1f0df0,Australia,CUS-2500783281,,credit,8,29
posted,,0,ACC-3326339947,AUD,151.18 -33.80,PAY/SALARY,,0.0,Eric,6224.19,2018-08-29,M,22,,,2018-08-29 12:00:00+00:00,983.36,590afc33a45d4c0c949d9b01112ad343,Australia,CUS-326006476,,credit,8,29
posted,,0,ACC-3541460373,AUD,145.00 -37.83,PAY/SALARY,,0.0,Jeffrey,3618.46,2018-08-29,M,24,,,2018-08-29 13:00:00+00:00,1408.08,250cf46900ef455aa573e729321ccf45,Australia,CUS-1433879684,,credit,8,29
posted,,0,ACC-2776252858,AUD,144.95 -37.76,PAY/SALARY,,0.0,Kristin,3140.02,2018-08-29,F,43,,,2018-08-29 13:00:00+00:00,1068.04,7a748507255e40d197ef649812661098,Australia,CUS-4123612273,,credit,8,29
posted,,0,ACC-1598451071,AUD,153.41 -27.95,PAY/SALARY,,0.0,Diana,2273.97,2018-08-29,F,26,,,2018-08-29 14:00:00+00:00,1013.67,44941fc90d514b71990c07c2c09ce22a,Australia,CUS-2487424745,,credit,8,29
posted,,0,ACC-3485804958,AUD,138.52 -35.01,PAY/SALARY,,0.0,Jessica,21761.07,2018-08-29,F,34,,,2018-08-29 16:00:00+00:00,3903.73,c1d8da8d4cdb48418e357451bacdb3c2,Australia,CUS-1196156254,,credit,8,29
posted,,0,ACC-1973887809,AUD,115.78 -31.90,PAY/SALARY,,0.0,Antonio,3937.74,2018-08-29,M,26,,,2018-08-29 16:00:00+00:00,1098.91,0fc7ab19a9f04e47828ca1ca6a0fd52f,Australia,CUS-1646621553,,credit,8,29
posted,,0,ACC-4059612845,AUD,130.98 -12.49,PAY/SALARY,,0.0,Jonathan,54662.07,2018-08-29,M,38,,,2018-08-29 16:00:00+00:00,2647.38,5a6379a5850d43cd95462e75c54fe20b,Australia,CUS-495599312,,credit,8,29
posted,,0,ACC-819621312,AUD,145.04 -37.85,PAY/SALARY,,0.0,Michele,4537.68,2018-08-29,F,30,,,2018-08-29 17:00:00+00:00,1158.15,6213c383935345edac8126f91327f0e5,Australia,CUS-1271030853,,credit,8,29
posted,,0,ACC-2920611728,AUD,144.96 -37.76,PAY/SALARY,,0.0,Tyler,5005.03,2018-08-29,M,69,,,2018-08-29 17:00:00+00:00,1043.12,7af1ca18f9764659a87bbf709cd9b815,Australia,CUS-1388323263,,credit,8,29
posted,,0,ACC-1799207998,AUD,150.68 -33.79,PAY/SALARY,,0.0,Susan,5283.42,2018-08-29,F,20,,,2018-08-29 17:00:00+00:00,1395.49,2bb22874edd7440a888880e6be7c9cae,Australia,CUS-164374203,,credit,8,29
posted,,0,ACC-1349834573,AUD,145.17 -37.84,PAY/SALARY,,0.0,Matthew,10709.36,2018-08-29,M,39,,,2018-08-29 17:00:00+00:00,3071.14,515ac107ec9946998b85d1e42ce9ea36,Australia,CUS-1790886359,,credit,8,29
posted,,0,ACC-4163822186,AUD,149.03 -34.97,PAY/SALARY,,0.0,Karen,5990.09,2018-08-30,F,26,,,2018-08-30 11:00:00+00:00,920.71,27f79cf5f9984310b2c1a9142dc0effd,Australia,CUS-2630892467,,credit,8,30
posted,,0,ACC-721712940,AUD,145.09 -37.82,PAY/SALARY,,0.0,Andrew,53173.8,2018-08-30,M,78,,,2018-08-30 12:00:00+00:00,782.42,4dc6271b9c3b43cd8c966f207d6a62e9,Australia,CUS-1646183815,,credit,8,30
posted,,0,ACC-2107684084,AUD,145.03 -37.88,PAY/SALARY,,0.0,Richard,6210.42,2018-08-30,M,22,,,2018-08-30 13:00:00+00:00,2218.73,2c23a95a384b447cb209722a2274dfe4,Australia,CUS-2283904812,,credit,8,30
posted,,0,ACC-1903037542,AUD,153.05 -27.61,PAY/SALARY,,0.0,Jeffrey,3362.02,2018-08-30,M,30,,,2018-08-30 14:00:00+00:00,1808.62,d4ce31e0f08f434489eef2d277b5123b,Australia,CUS-860700529,,credit,8,30
posted,,0,ACC-2988263882,AUD,145.18 -37.90,PAY/SALARY,,0.0,Michael,4366.17,2018-08-30,M,44,,,2018-08-30 15:00:00+00:00,596.33,f66c22b581c742c78b1731ab15dddae8,Australia,CUS-1233833708,,credit,8,30
posted,,0,ACC-2970114956,AUD,144.89 -37.69,PAY/SALARY,,0.0,Robert,8039.71,2018-08-30,M,26,,,2018-08-30 15:00:00+00:00,1433.98,615cd11c8e4a4edca03ae00c88176bea,Australia,CUS-880898248,,credit,8,30
posted,,0,ACC-414431115,AUD,142.77 -37.06,PAY/SALARY,,0.0,Amy,2907.3,2018-08-30,F,43,,,2018-08-30 16:00:00+00:00,1630.36,3008b3e4f7f24c968581f3145a388676,Australia,CUS-2599279756,,credit,8,30
posted,,0,ACC-3881031190,AUD,149.19 -21.15,PAY/SALARY,,0.0,Richard,4147.84,2018-08-30,M,37,,,2018-08-30 16:00:00+00:00,916.75,dc2294ace86a47baa74dbf87f0ede740,Australia,CUS-3201519139,,credit,8,30
posted,,0,ACC-1056639002,AUD,145.03 -37.91,PAY/SALARY,,0.0,Michael,45948.47,2018-08-30,M,22,,,2018-08-30 17:00:00+00:00,3195.01,fa43714cbbef4af5bacd95f4762d8ff2,Australia,CUS-3462882033,,credit,8,30
posted,,0,ACC-53508546,AUD,150.62 -33.76,PAY/SALARY,,0.0,Kimberly,3312.68,2018-08-30,F,35,,,2018-08-30 17:00:00+00:00,725.32,2f11cd8a1b6b426caa5075921ff6c6dd,Australia,CUS-72755508,,credit,8,30
posted,,0,ACC-38923874,AUD,151.27 -33.90,PAY/SALARY,,0.0,Ryan,36558.24,2018-08-31,M,38,,,2018-08-31 11:00:00+00:00,1880.95,a7829be099c14536a77ccd456e4c938b,Australia,CUS-3249305314,,credit,8,31
posted,,0,ACC-3689607373,AUD,115.79 -31.79,PAY/SALARY,,0.0,Virginia,4999.83,2018-08-31,F,20,,,2018-08-31 12:00:00+00:00,1138.79,776eb3e74b534b8cbb6ab81196273bba,Australia,CUS-127297539,,credit,8,31
posted,,0,ACC-2890243754,AUD,153.32 -27.93,PAY/SALARY,,0.0,Joseph,3046.63,2018-08-31,M,37,,,2018-08-31 12:00:00+00:00,917.45,45eb88c070ba4b1390de775db62d5a69,Australia,CUS-2695611575,,credit,8,31
posted,,0,ACC-1788473090,AUD,145.06 -37.95,PAY/SALARY,,0.0,Rachael,5280.9,2018-08-31,F,21,,,2018-08-31 13:00:00+00:00,2023.68,df26ec928b604d1290bb4d2f797c4efc,Australia,CUS-134193016,,credit,8,31
posted,,0,ACC-1199531521,AUD,116.02 -31.87,PAY/SALARY,,0.0,Billy,10176.4,2018-08-31,M,52,,,2018-08-31 13:00:00+00:00,3785.78,8f92f3ea88fb456f8da40dafdfb879e4,Australia,CUS-134833760,,credit,8,31
posted,,0,ACC-559365433,AUD,147.31 -42.88,PAY/SALARY,,0.0,Mary,2373.44,2018-08-31,F,64,,,2018-08-31 13:00:00+00:00,576.0,f65d420896c2449abd8c02ffb9bd952a,Australia,CUS-1654129794,,credit,8,31
posted,,0,ACC-3481401842,AUD,115.74 -31.72,PAY/SALARY,,0.0,Tiffany,4306.38,2018-08-31,F,25,,,2018-08-31 13:00:00+00:00,1225.33,8d2d1cca8ab54090adbf51db90a212a0,Australia,CUS-1669695324,,credit,8,31
posted,,0,ACC-2528867619,AUD,138.58 -34.96,PAY/SALARY,,0.0,Abigail,8532.43,2018-08-31,F,40,,,2018-08-31 13:00:00+00:00,1946.57,8e1bad39009c4356aef19c44de6bae7b,Australia,CUS-2505971401,,credit,8,31
posted,,0,ACC-2674800293,AUD,144.96 -37.69,PAY/SALARY,,0.0,Elizabeth,28076.1,2018-08-31,F,50,,,2018-08-31 14:00:00+00:00,1436.98,a8cb7f41af97447e806d4de1a51f88e4,Australia,CUS-2977593493,,credit,8,31
posted,,0,ACC-182446574,AUD,116.06 -32.00,PAY/SALARY,,0.0,Tonya,5392.21,2018-08-31,F,27,,,2018-08-31 15:00:00+00:00,2840.15,7bd46e8199df4f10aaf42ec30b9ffe25,Australia,CUS-3026014945,,credit,8,31
posted,,0,ACC-3741880913,AUD,150.50 -23.40,PAY/SALARY,,0.0,Ashley,8239.4,2018-08-31,F,25,,,2018-08-31 16:00:00+00:00,2282.36,a241350330274e5f8f16fed5eb37b5e8,Australia,CUS-1220154422,,credit,8,31
posted,,0,ACC-964839203,AUD,146.92 -36.07,PAY/SALARY,,0.0,Michael,34453.2,2018-08-31,M,21,,,2018-08-31 16:00:00+00:00,1560.2,09119bfd8bfb47e68a2578ff69fd5485,Australia,CUS-2059096722,,credit,8,31
posted,,0,ACC-2901672282,AUD,255.00 -573.00,PAY/SALARY,,0.0,Daniel,5924.7,2018-08-31,M,22,,,2018-08-31 17:00:00+00:00,3328.77,e31dccf666dd4520b1c3636f5f81ca1e,Australia,CUS-1617121891,,credit,8,31
posted,,0,ACC-3317636250,AUD,153.02 -27.66,PAY/SALARY,,0.0,Kenneth,10265.95,2018-08-31,M,35,,,2018-08-31 17:00:00+00:00,2544.76,d0afe39d68e244d6a8b87cc1e2ff1f77,Australia,CUS-2738291516,,credit,8,31
posted,,0,ACC-966140392,AUD,147.08 -37.97,PAY/SALARY,,0.0,Joseph,4816.4,2018-08-31,M,21,,,2018-08-31 17:00:00+00:00,2572.91,3e7b05f58ef648c0be177f21308467c5,Australia,CUS-537508723,,credit,8,31
posted,,0,ACC-4065652575,AUD,115.81 -31.82,PAY/SALARY,,0.0,Lucas,11449.84,2018-09-03,M,21,,,2018-09-03 11:00:00+00:00,3578.65,7f1bbe5e434940bba95cba96ea35f482,Australia,CUS-1117979751,,credit,9,3
posted,,0,ACC-3233697971,AUD,151.04 -33.77,PAY/SALARY,,0.0,Robin,6293.87,2018-09-03,F,34,,,2018-09-03 11:00:00+00:00,1711.39,a001c1f03c2e410097f2edab070bea73,Australia,CUS-1147642491,,credit,9,3
posted,,0,ACC-1037050564,AUD,153.10 -27.66,PAY/SALARY,,0.0,Rhonda,3780.96,2018-09-03,F,40,,,2018-09-03 11:00:00+00:00,892.09,586a7325e8d54385bf732eae289f670b,Australia,CUS-1614226872,,credit,9,3
posted,,0,ACC-240804743,AUD,121.48 -30.75,PAY/SALARY,,0.0,Kenneth,11753.39,2018-09-03,M,29,,,2018-09-03 11:00:00+00:00,4405.3,0c2a160976714ebba65c9f39bdb6c9f6,Australia,CUS-261674136,,credit,9,3
posted,,0,ACC-3879258709,AUD,143.83 -37.66,PAY/SALARY,,0.0,Natasha,196933.96,2018-09-03,F,40,,,2018-09-03 11:00:00+00:00,4216.04,4e34057828fb45a3997ca4e84270f0be,Australia,CUS-527400765,,credit,9,3
posted,,0,ACC-1438600314,AUD,138.69 -34.84,PAY/SALARY,,0.0,Maria,5081.13,2018-09-03,F,35,,,2018-09-03 12:00:00+00:00,862.95,b089cb7aca424cf992c8b41db125fb8b,Australia,CUS-2650223890,,credit,9,3
posted,,0,ACC-2650850707,AUD,148.16 -23.52,PAY/SALARY,,0.0,Brian,110361.62,2018-09-03,M,42,,,2018-09-03 13:00:00+00:00,3231.26,5e2f0c23195f4fb4b31bfc4080d6596c,Australia,CUS-2819545904,,credit,9,3
posted,,0,ACC-1496451953,AUD,145.16 -37.84,PAY/SALARY,,0.0,Ricky,10942.33,2018-09-03,M,43,,,2018-09-03 13:00:00+00:00,2588.01,7a9bd9f3a08e41859490d703c2117363,Australia,CUS-3142625864,,credit,9,3
posted,,0,ACC-2173390920,AUD,144.71 -37.58,PAY/SALARY,,0.0,Luis,5206.26,2018-09-03,M,27,,,2018-09-03 13:00:00+00:00,1396.23,5d29e59dfaa346efb744d98f30efbf90,Australia,CUS-3180318393,,credit,9,3
posted,,0,ACC-2615038700,AUD,145.35 -38.03,PAY/SALARY,,0.0,Emily,31071.17,2018-09-03,F,43,,,2018-09-03 13:00:00+00:00,664.43,6dcaa668861b4d598d3dde412e300116,Australia,CUS-3255104878,,credit,9,3
posted,,0,ACC-4258502723,AUD,145.45 -37.74,PAY/SALARY,,0.0,Kimberly,3068.41,2018-09-03,F,24,,,2018-09-03 13:00:00+00:00,1059.84,babc13a6d2a9481dae7efdfa02287ea8,Australia,CUS-3378712515,,credit,9,3
posted,,0,ACC-2249586092,AUD,115.98 -32.07,PAY/SALARY,,0.0,Edward,7254.29,2018-09-03,M,19,,,2018-09-03 13:00:00+00:00,990.55,3492ea5435844d35b2d617b71743f57a,Australia,CUS-443776336,,credit,9,3
posted,,0,ACC-602667573,AUD,151.23 -33.96,PAY/SALARY,,0.0,Michael,9318.52,2018-09-03,M,40,,,2018-09-03 14:00:00+00:00,2280.36,01f49a91e8524aed8fa456709b5d03ea,Australia,CUS-2031327464,,credit,9,3
posted,,0,ACC-3021093232,AUD,149.83 -29.47,PAY/SALARY,,0.0,Melissa,6809.38,2018-09-03,F,30,,,2018-09-03 14:00:00+00:00,1636.72,cb2822399f7a4ec78bfbaec88463baaf,Australia,CUS-55310383,,credit,9,3
posted,,0,ACC-854938045,AUD,147.63 -22.84,PAY/SALARY,,0.0,James,12017.2,2018-09-03,M,28,,,2018-09-03 17:00:00+00:00,2538.68,fef99a266627463f9db994c9856cfefa,Australia,CUS-4023861240,,credit,9,3
posted,,0,ACC-1710017148,AUD,150.82 -34.01,PAY/SALARY,,0.0,Michelle,10636.12,2018-09-03,F,19,,,2018-09-03 17:00:00+00:00,3977.46,fcbe30a25f774e7c80d5b94d991a6d15,Australia,CUS-883482547,,credit,9,3
posted,,0,ACC-37709441,AUD,153.41 -28.01,PAY/SALARY,,0.0,Charles,10631.69,2018-09-04,M,18,,,2018-09-04 11:00:00+00:00,4132.23,dc3bdf6788aa41b9bbfcb44d2fdbb8c9,Australia,CUS-3336454548,,credit,9,4
posted,,0,ACC-2231965366,AUD,144.96 -37.84,PAY/SALARY,,0.0,Linda,12367.1,2018-09-04,F,35,,,2018-09-04 12:00:00+00:00,2443.24,cb5668e0879240dd8e1ea61089af86d8,Australia,CUS-2155701614,,credit,9,4
posted,,0,ACC-1443681913,AUD,150.92 -33.77,PAY/SALARY,,0.0,Ryan,3648.8,2018-09-04,M,31,,,2018-09-04 13:00:00+00:00,996.24,06337a7922a74adeba5615061e473cce,Australia,CUS-3129499595,,credit,9,4
posted,,0,ACC-2305712452,AUD,138.61 -34.89,PAY/SALARY,,0.0,Debra,3115.05,2018-09-04,F,18,,,2018-09-04 14:00:00+00:00,761.33,87db9d5781c043b7add0e2c0b283b60b,Australia,CUS-1842679196,,credit,9,4
posted,,0,ACC-1990648130,AUD,114.62 -28.80,PAY/SALARY,,0.0,Kaitlyn,3399.94,2018-09-04,F,21,,,2018-09-04 14:00:00+00:00,1037.07,83552d789d9f407b80117b6de437cfe4,Australia,CUS-809013380,,credit,9,4
posted,,0,ACC-2828321672,AUD,153.03 -27.51,PAY/SALARY,,0.0,Stephanie,2793.61,2018-09-04,F,53,,,2018-09-04 16:00:00+00:00,970.47,e588bd113b3645ee82fb386e336c42a1,Australia,CUS-1005756958,,credit,9,4
